contig	start	end	name	score	strand	ID
CM000431	683009	683012	ATG	0	+	cgd3_2710-RA-p1-CDS1
CM000431	30168	30171	ATG	0	-	cgd3_130-RA-p1-CDS1
CM000431	170792	170795	ATG	0	+	cgd3_580-RA-p1-CDS1
CM000431	39380	39383	ATG	0	+	cgd3_170-RA-p1-CDS1
CM000431	502985	502988	ATG	0	-	cgd3_1870-RA-p1-CDS1
CM000431	30561	30564	ATG	0	+	cgd3_140-RA-p1-CDS1
CM000431	692540	692543	ATG	0	+	cgd3_2750-RA-p1-CDS1
CM000431	148958	148961	ATG	0	+	cgd3_500-RA-p1-CDS1
CM000431	752078	752081	ATG	0	-	cgd3_2990-RA-p1-CDS1
CM000431	271921	271924	ATG	0	-	cgd3_820-RA-p1-CDS1
CM000431	840999	841002	ATG	0	-	cgd3_3370-RA-p1-CDS1
CM000431	532620	532623	ATG	0	-	cgd3_2010-RA-p1-CDS1
CM000431	982823	982826	ATG	0	-	cgd3_3950-RA-p1-CDS1
CM000431	144080	144083	ATG	0	-	cgd3_470-RA-p1-CDS1
CM000431	949723	949726	ATG	0	+	cgd3_3820-RA-p1-CDS1
CM000431	460684	460687	ATG	0	+	cgd3_1700-RA-p1-CDS1
CM000431	289073	289076	ATG	0	+	cgd3_930-RA-p1-CDS1
CM000431	457903	457906	ATG	0	+	cgd3_1690-RA-p1-CDS1
CM000431	1016971	1016974	ATG	0	+	cgd3_4100-RA-p1-CDS1
CM000431	866885	866888	ATG	0	-	cgd3_3460-RA-p1-CDS1
CM000431	37073	37076	ATG	0	+	cgd3_160-RA-p1-CDS1
CM000431	451274	451277	ATG	0	-	cgd3_1650-RA-p1-CDS1
CM000431	500706	500709	ATG	0	+	cgd3_1860-RA-p1-CDS1
CM000431	418090	418093	ATG	0	-	cgd3_1520-RA-p1-CDS1
CM000431	187699	187702	ATG	0	-	cgd3_630-RA-p1-CDS1
CM000431	529037	529040	ATG	0	-	cgd3_2000-RA-p1-CDS1
CM000431	938206	938209	ATG	0	+	cgd3_3760-RA-p1-CDS1
CM000431	1021057	1021060	ATG	0	+	cgd3_4130-RA-p1-CDS1
CM000431	848786	848789	ATG	0	+	cgd3_3400-RA-p1-CDS1
CM000431	716695	716698	ATG	0	-	cgd3_2870-RA-p1-CDS1
CM000431	954402	954405	ATG	0	-	cgd3_3830-RA-p1-CDS1
CM000431	405801	405804	ATG	0	-	cgd3_1450-RA-p1-CDS1
CM000431	409355	409358	ATG	0	-	cgd3_1470-RA-p1-CDS1
CM000431	566671	566674	ATG	0	-	cgd3_2150-RA-p1-CDS1
CM000431	937801	937804	ATG	0	-	cgd3_3750-RA-p1-CDS1
CM000431	793831	793834	ATG	0	-	cgd3_3170-RA-p1-CDS1
CM000431	980283	980286	ATG	0	+	cgd3_3940-RA-p1-CDS1
CM000431	22028	22031	ATG	0	+	cgd3_90-RA-p1-CDS1
CM000431	993670	993673	ATG	0	-	cgd3_4010-RA-p1-CDS1
CM000431	601692	601695	ATG	0	+	cgd3_2260-RA-p1-CDS1
CM000431	656013	656016	ATG	0	-	cgd3_2580-RA-p1-CDS1
CM000431	339693	339696	ATG	0	-	cgd3_1170-RA-p1-CDS1
CM000431	71282	71285	ATG	0	-	cgd3_260-RA-p1-CDS1
CM000431	52059	52062	ATG	0	-	cgd3_210-RA-p1-CDS1
CM000431	72411	72414	ATG	0	+	cgd3_270-RA-p1-CDS1
CM000431	762845	762848	ATG	0	-	cgd3_3020-RA-p1-CDS1
CM000431	41073	41076	ATG	0	-	cgd3_180-RA-p1-CDS1
CM000431	646046	646049	ATG	0	-	cgd3_2503-RA-p1-CDS1
CM000431	545300	545303	ATG	0	-	cgd3_2083-RA-p1-CDS1
CM000431	256982	256985	ATG	0	-	cgd3_740-RA-p1-CDS1
CM000431	812832	812835	ATG	0	-	cgd3_3260-RA-p1-CDS1
CM000431	468667	468670	ATG	0	+	cgd3_1740-RA-p1-CDS1
CM000431	280891	280894	ATG	0	-	cgd3_880-RA-p1-CDS1
CM000431	155559	155562	ATG	0	+	cgd3_530-RA-p1-CDS1
CM000431	463132	463135	ATG	0	+	cgd3_1710-RA-p1-CDS1
CM000431	14255	14258	ATG	0	+	cgd3_50-RA-p1-CDS1
CM000431	97253	97256	ATG	0	+	cgd3_330-RA-p1-CDS1
CM000431	281655	281658	ATG	0	+	cgd3_890-RA-p1-CDS1
CM000431	389676	389679	ATG	0	+	cgd3_1370-RA-p1-CDS1
CM000431	803873	803876	ATG	0	-	cgd3_3210-RA-p1-CDS1
CM000431	618121	618124	ATG	0	-	cgd3_2340-RA-p1-CDS1
CM000431	517688	517691	ATG	0	-	cgd3_1960-RA-p1-CDS1
CM000431	412812	412815	ATG	0	+	cgd3_1500-RA-p1-CDS1
CM000431	382601	382604	ATG	0	-	cgd3_1340-RA-p1-CDS1
CM000431	832885	832888	ATG	0	-	cgd3_3350-RA-p1-CDS1
CM000431	1086088	1086091	ATG	0	-	cgd3_4300-RA-p1-CDS1
CM000431	487051	487054	ATG	0	+	cgd3_1820-RA-p1-CDS1
CM000431	103781	103784	ATG	0	-	cgd3_370-RA-p1-CDS1
CM000431	816203	816206	ATG	0	+	cgd3_3300-RA-p1-CDS1
CM000431	830305	830308	ATG	0	-	cgd3_3340-RA-p1-CDS1
CM000431	541846	541849	ATG	0	+	cgd3_2060-RA-p1-CDS1
CM000431	928941	928944	ATG	0	+	cgd3_3710-RA-p1-CDS1
CM000431	903906	903909	ATG	0	-	cgd3_3600-RA-p1-CDS1
CM000431	745200	745203	ATG	0	+	cgd3_2980-RA-p1-CDS1
CM000431	254389	254392	ATG	0	+	cgd3_730-RA-p1-CDS1
CM000431	379040	379043	ATG	0	+	cgd3_1330-RA-p1-CDS1
CM000431	98668	98671	ATG	0	+	cgd3_340-RA-p1-CDS1
CM000431	419504	419507	ATG	0	+	cgd3_1540-RA-p1-CDS1
CM000431	798975	798978	ATG	0	-	cgd3_3190-RA-p1-CDS1
CM000431	510205	510208	ATG	0	+	cgd3_1900-RA-p1-CDS1
CM000431	415413	415416	ATG	0	-	cgd3_1510-RA-p1-CDS1
CM000431	464470	464473	ATG	0	+	cgd3_1720-RA-p1-CDS1
CM000431	315211	315214	ATG	0	+	cgd3_1100-RA-p1-CDS1
CM000431	391837	391840	ATG	0	+	cgd3_1380-RA-p1-CDS1
CM000431	634772	634775	ATG	0	-	cgd3_2410-RA-p1-CDS1
CM000431	821729	821732	ATG	0	+	cgd3_3330-RA-p1-CDS1
CM000431	792467	792470	ATG	0	-	cgd3_3160-RA-p1-CDS1
CM000431	331497	331500	ATG	0	-	cgd3_1130-RA-p1-CDS1
CM000431	637350	637353	ATG	0	-	cgd3_2440-RA-p1-CDS1
CM000431	183185	183188	ATG	0	+	cgd3_610-RA-p1-CDS1
CM000431	89618	89621	ATG	0	+	cgd3_310-RA-p1-CDS1
CM000431	104162	104165	ATG	0	+	cgd3_380-RA-p1-CDS1
CM000431	519808	519811	ATG	0	+	cgd3_1980-RA-p1-CDS1
CM000431	274210	274213	ATG	0	+	cgd3_830-RA-p1-CDS1
CM000431	204904	204907	ATG	0	+	cgd3_690-RA-p1-CDS1
CM000431	848051	848054	ATG	0	-	cgd3_3390-RA-p1-CDS1
CM000431	365006	365009	ATG	0	+	cgd3_1240-RA-p1-CDS1
CM000431	635278	635281	ATG	0	+	cgd3_2423-RA-p1-CDS1
CM000431	366854	366857	ATG	0	+	cgd3_1250-RA-p1-CDS1
CM000431	378146	378149	ATG	0	-	cgd3_1320-RA-p1-CDS1
CM000431	333895	333898	ATG	0	-	cgd3_1140-RA-p1-CDS1
CM000431	288738	288741	ATG	0	-	cgd3_923-RA-p1-CDS1
CM000431	164087	164090	ATG	0	-	cgd3_540-RA-p1-CDS1
CM000431	63295	63298	ATG	0	-	cgd3_240-RA-p1-CDS1
CM000431	305390	305393	ATG	0	-	cgd3_1040-RA-p1-CDS1
CM000431	1064358	1064361	ATG	0	-	cgd3_4240-RA-p1-CDS1
CM000431	403317	403320	ATG	0	-	cgd3_1430-RA-p1-CDS1
CM000431	197520	197523	ATG	0	-	cgd3_660-RA-p1-CDS1
CM000431	898783	898786	ATG	0	-	cgd3_3580-RA-p1-CDS1
CM000431	891930	891933	ATG	0	-	cgd3_3560-RA-p1-CDS1
CM000431	363164	363167	ATG	0	-	cgd3_1220-RA-p1-CDS1
CM000431	987327	987330	ATG	0	+	cgd3_3970-RA-p1-CDS1
CM000431	640637	640640	ATG	0	+	cgd3_2470-RA-p1-CDS1
CM000431	537398	537401	ATG	0	-	cgd3_2030-RA-p1-CDS1
CM000431	444150	444153	ATG	0	-	cgd3_1610-RA-p1-CDS1
CM000431	931097	931100	ATG	0	+	cgd3_3720-RA-p1-CDS1
CM000431	614308	614311	ATG	0	-	cgd3_2322-RA-p1-CDS1
CM000431	470105	470108	ATG	0	+	cgd3_1750-RA-p1-CDS1
CM000431	990605	990608	ATG	0	+	cgd3_3990-RA-p1-CDS1
CM000431	657918	657921	ATG	0	+	cgd3_2600-RA-p1-CDS1
CM000431	671334	671337	ATG	0	+	cgd3_2640-RA-p1-CDS1
CM000431	293682	293685	ATG	0	-	cgd3_960-RA-p1-CDS1
CM000431	849207	849210	ATG	0	+	cgd3_3410-RA-p1-CDS1
CM000431	709320	709323	ATG	0	-	cgd3_2830-RA-p1-CDS1
CM000431	867619	867622	ATG	0	+	cgd3_3470-RA-p1-CDS1
CM000431	283143	283146	ATG	0	-	cgd3_900-RA-p1-CDS1
CM000431	277323	277326	ATG	0	-	cgd3_850-RA-p1-CDS1
CM000431	955858	955861	ATG	0	+	cgd3_3840-RA-p1-CDS1
CM000431	553839	553842	ATG	0	+	cgd3_2100-RA-p1-CDS1
CM000431	335736	335739	ATG	0	-	cgd3_1150-RA-p1-CDS1
CM000431	372088	372091	ATG	0	-	cgd3_1280-RA-p1-CDS1
CM000431	1080261	1080264	ATG	0	-	cgd3_4280-RA-p1-CDS1
CM000431	406652	406655	ATG	0	+	cgd3_1460-RA-p1-CDS1
CM000431	705965	705968	ATG	0	+	cgd3_2820-RA-p1-CDS1
CM000431	484831	484834	ATG	0	+	cgd3_1810-RA-p1-CDS1
CM000431	651010	651013	ATG	0	-	cgd3_2540-RA-p1-CDS1
CM000431	920699	920702	ATG	0	+	cgd3_3680-RA-p1-CDS1
CM000431	567762	567765	ATG	0	+	cgd3_2170-RA-p1-CDS1
CM000431	692403	692406	ATG	0	-	cgd3_2740-RA-p1-CDS1
CM000431	649635	649638	ATG	0	+	cgd3_2530-RA-p1-CDS1
CM000431	1037135	1037138	ATG	0	-	cgd3_4170-RA-p1-CDS1
CM000431	695522	695525	ATG	0	+	cgd3_2770-RA-p1-CDS1
CM000431	364642	364645	ATG	0	-	cgd3_1230-RA-p1-CDS1
CM000431	717515	717518	ATG	0	-	cgd3_2880-RA-p1-CDS1
CM000431	18669	18672	ATG	0	-	cgd3_60-RA-p1-CDS1
CM000431	609371	609374	ATG	0	-	cgd3_2310-RA-p1-CDS1
CM000431	959843	959846	ATG	0	+	cgd3_3850-RA-p1-CDS1
CM000431	819136	819139	ATG	0	-	cgd3_3310-RA-p1-CDS1
CM000431	685775	685778	ATG	0	-	Cgd3_2720-RA-p1-CDS7
CM000431	686568	686571	ATG	0	-	Cgd3_2720-RA-p1-CDS1
CM000431	651402	651405	ATG	0	+	cgd3_2550-RA-p1-CDS1
CM000431	787918	787921	ATG	0	+	cgd3_3140-RA-p1-CDS1
CM000431	682066	682069	ATG	0	+	cgd3_2700-RA-p1-CDS1
CM000431	811946	811949	ATG	0	-	cgd3_3250-RA-p1-CDS1
CM000431	432151	432154	ATG	0	+	cgd3_1580-RA-p1-CDS1
CM000431	513600	513603	ATG	0	-	cgd3_1920-RA-p1-CDS1
CM000431	625352	625355	ATG	0	-	cgd3_2360-RA-p1-CDS1
CM000431	111116	111119	ATG	0	+	cgd3_400-RA-p1-CDS1
CM000431	99915	99918	ATG	0	-	cgd3_343-RA-p1-CDS1
CM000431	266722	266725	ATG	0	+	cgd3_800-RA-p1-CDS1
CM000431	641392	641395	ATG	0	+	cgd3_2480-RA-p1-CDS1
CM000431	863780	863783	ATG	0	-	cgd3_3440-RA-p1-CDS1
CM000431	404542	404545	ATG	0	-	cgd3_1440-RA-p1-CDS1
CM000431	901923	901926	ATG	0	-	cgd3_3590-RA-p1-CDS1
CM000431	383756	383759	ATG	0	+	cgd3_1350-RA-p1-CDS1
CM000431	210063	210066	ATG	0	+	cgd3_693-RA-p1-CDS1
CM000431	1060718	1060721	ATG	0	-	cgd3_4230-RA-p1-CDS1
CM000431	642934	642937	ATG	0	+	cgd3_2490-RA-p1-CDS1
CM000431	10663	10666	ATG	0	-	cgd3_30-RA-p1-CDS1
CM000431	730207	730210	ATG	0	-	cgd3_2930-RA-p1-CDS1
CM000431	328203	328206	ATG	0	-	cgd3_1110-RA-p1-CDS1
CM000431	394828	394831	ATG	0	+	cgd3_1390-RA-p1-CDS1
CM000431	631184	631187	ATG	0	-	cgd3_2400-RA-p1-CDS1
CM000431	1089427	1089430	ATG	0	-	Cgd3_4320-RA-p1-CDS1
CM000431	644295	644298	ATG	0	+	cgd3_2500-RA-p1-CDS1
CM000431	18835	18838	ATG	0	+	cgd3_70-RA-p1-CDS1
CM000431	969575	969578	ATG	0	-	cgd3_3890-RA-p1-CDS1
CM000431	876130	876133	ATG	0	-	cgd3_3480-RA-p1-CDS1
CM000431	784674	784677	ATG	0	-	cgd3_3110-RA-p1-CDS1
CM000431	569407	569410	ATG	0	+	cgd3_2180-RA-p1-CDS1
CM000431	53934	53937	ATG	0	+	cgd3_230-RA-p1-CDS1
CM000431	924935	924938	ATG	0	+	cgd3_3700-RA-p1-CDS1
CM000431	600366	600369	ATG	0	+	cgd3_2240-RA-p1-CDS1
CM000431	543628	543631	ATG	0	-	cgd3_2070-RA-p1-CDS1
CM000431	652326	652329	ATG	0	+	cgd3_2560-RA-p1-CDS1
CM000431	218067	218070	ATG	0	+	cgd3_720-RA-p1-CDS1
CM000431	596968	596971	ATG	0	+	cgd3_2210-RA-p1-CDS1
CM000431	154684	154687	ATG	0	-	cgd3_520-RA-p1-CDS1
CM000431	709599	709602	ATG	0	+	cgd3_2840-RA-p1-CDS1
CM000431	945114	945117	ATG	0	-	cgd3_3780-RA-p1-CDS1
CM000431	25952	25955	ATG	0	+	cgd3_110-RA-p1-CDS1
CM000431	687215	687218	ATG	0	+	cgd3_2730-RA-p1-CDS1
CM000431	765322	765325	ATG	0	+	cgd3_3040-RA-p1-CDS1
CM000431	899602	899605	ATG	0	-	cgd3_3583-RA-p1-CDS1
CM000431	608757	608760	ATG	0	-	cgd3_2293-RA-p1-CDS1
CM000431	662449	662452	ATG	0	+	cgd3_2620-RA-p1-CDS1
CM000431	96689	96692	ATG	0	-	cgd3_320-RA-p1-CDS1
CM000431	76894	76897	ATG	0	+	cgd3_280-RA-p1-CDS1
CM000431	714147	714150	ATG	0	-	cgd3_2860-RA-p1-CDS1
CM000431	615236	615239	ATG	0	+	cgd3_2330-RA-p1-CDS1
CM000431	377111	377114	ATG	0	-	cgd3_1310-RA-p1-CDS1
CM000431	701911	701914	ATG	0	+	cgd3_2790-RA-p1-CDS1
CM000431	540926	540929	ATG	0	-	cgd3_2050-RA-p1-CDS1
CM000431	169085	169088	ATG	0	+	cgd3_570-RA-p1-CDS1
CM000431	912082	912085	ATG	0	+	cgd3_3630-RA-p1-CDS1
CM000431	1007504	1007507	ATG	0	-	cgd3_4080-RA-p1-CDS1
CM000431	1049793	1049796	ATG	0	-	cgd3_4200-RA-p1-CDS1
CM000431	804433	804436	ATG	0	+	cgd3_3220-RA-p1-CDS1
CM000431	257962	257965	ATG	0	-	cgd3_750-RA-p1-CDS1
CM000431	1058579	1058582	ATG	0	-	cgd3_4220-RA-p1-CDS1
CM000431	1076107	1076110	ATG	0	-	cgd3_4270-RA-p1-CDS1
CM000431	815671	815674	ATG	0	-	cgd3_3290-RA-p1-CDS1
CM000431	261224	261227	ATG	0	-	cgd3_760-RA-p1-CDS1
CM000431	813951	813954	ATG	0	+	cgd3_3280-RA-p1-CDS1
CM000431	1032122	1032125	ATG	0	+	cgd3_4160-RA-p1-CDS1
CM000431	314601	314604	ATG	0	-	cgd3_1090-RA-p1-CDS1
CM000431	471854	471857	ATG	0	+	cgd3_1760-RA-p1-CDS1
CM000431	705068	705071	ATG	0	-	cgd3_2800-RA-p1-CDS1
CM000431	28315	28318	ATG	0	+	cgd3_120-RA-p1-CDS1
CM000431	1041092	1041095	ATG	0	-	cgd3_4180-RA-p1-CDS1
CM000431	810015	810018	ATG	0	-	cgd3_3230-RA-p1-CDS1
CM000431	613376	613379	ATG	0	+	cgd3_2323-RA-p1-CDS1
CM000431	150949	150952	ATG	0	+	cgd3_510-RA-p1-CDS1
CM000431	285974	285977	ATG	0	+	cgd3_920-RA-p1-CDS1
CM000431	297580	297583	ATG	0	-	cgd3_990-RA-p1-CDS1
CM000431	1000231	1000234	ATG	0	+	cgd3_4060-RA-p1-CDS1
CM000431	200540	200543	ATG	0	+	cgd3_670-RA-p1-CDS1
CM000431	476206	476209	ATG	0	+	cgd3_1780-RA-p1-CDS1
CM000431	988193	988196	ATG	0	+	cgd3_3980-RA-p1-CDS1
CM000431	21091	21094	ATG	0	-	cgd3_80-RA-p1-CDS1
CM000431	599960	599963	ATG	0	-	cgd3_2230-RA-p1-CDS1
CM000431	855172	855175	ATG	0	-	cgd3_3420-RA-p1-CDS1
CM000431	994853	994856	ATG	0	-	cgd3_4020-RA-p1-CDS1
CM000431	598598	598601	ATG	0	+	cgd3_2220-RA-p1-CDS1
CM000431	647736	647739	ATG	0	-	cgd3_2510-RA-p1-CDS1
CM000431	425070	425073	ATG	0	+	cgd3_1550-RA-p1-CDS1
CM000431	164602	164605	ATG	0	+	cgd3_550-RA-p1-CDS1
CM000431	114509	114512	ATG	0	+	cgd3_410-RA-p1-CDS1
CM000431	701751	701754	ATG	0	-	cgd3_2780-RA-p1-CDS1
CM000431	565517	565520	ATG	0	-	cgd3_2140-RA-p1-CDS1
CM000431	562939	562942	ATG	0	-	cgd3_2120-RA-p1-CDS1
CM000431	977591	977594	ATG	0	-	cgd3_3920-RA-p1-CDS1
CM000431	101123	101126	ATG	0	-	cgd3_350-RA-p1-CDS1
CM000431	783203	783206	ATG	0	-	cgd3_3100-RA-p1-CDS1
CM000431	141375	141378	ATG	0	-	cgd3_453-RA-p1-CDS1
CM000431	428308	428311	ATG	0	+	cgd3_1560-RA-p1-CDS1
CM000431	879363	879366	ATG	0	+	cgd3_3500-RA-p1-CDS1
CM000431	949180	949183	ATG	0	-	cgd3_3810-RA-p1-CDS1
CM000431	146027	146030	ATG	0	+	cgd3_483-RA-p1-CDS1
CM000431	595337	595340	ATG	0	-	cgd3_2190-RA-p1-CDS1
CM000431	603883	603886	ATG	0	-	cgd3_2270-RA-p1-CDS1
CM000431	375583	375586	ATG	0	-	cgd3_1300-RA-p1-CDS1
CM000431	1054089	1054092	ATG	0	-	cgd3_4210-RA-p1-CDS1
CM000431	499426	499429	ATG	0	+	cgd3_1850-RA-p1-CDS1
CM000431	940126	940129	ATG	0	+	cgd3_3770-RA-p1-CDS1
CM000431	741512	741515	ATG	0	+	cgd3_2970-RA-p1-CDS1
CM000431	492672	492675	ATG	0	-	cgd3_1830-RA-p1-CDS1
CM000431	975603	975606	ATG	0	-	cgd3_3910-RA-p1-CDS1
CM000431	693980	693983	ATG	0	+	cgd3_2760-RA-p1-CDS1
CM000431	369722	369725	ATG	0	-	cgd3_1270-RA-p1-CDS1
CM000431	418487	418490	ATG	0	+	cgd3_1530-RA-p1-CDS1
CM000431	526187	526190	ATG	0	-	cgd3_1990-RA-p1-CDS1
CM000431	483686	483689	ATG	0	-	cgd3_1800-RA-p1-CDS1
CM000431	298411	298414	ATG	0	+	cgd3_1010-RA-p1-CDS1
CM000431	730395	730398	ATG	0	+	cgd3_2940-RA-p1-CDS1
CM000431	918994	918997	ATG	0	-	cgd3_3660-RA-p1-CDS1
CM000431	776011	776014	ATG	0	-	cgd3_3073-RA-p1-CDS1
CM000431	879041	879044	ATG	0	-	cgd3_3490-RA-p1-CDS1
CM000431	563197	563200	ATG	0	+	cgd3_2130-RA-p1-CDS1
CM000431	213618	213621	ATG	0	+	cgd3_710-RA-p1-CDS1
CM000431	916075	916078	ATG	0	-	cgd3_3640-RA-p1-CDS1
CM000431	710597	710600	ATG	0	-	cgd3_2843-RA-p1-CDS1
CM000431	144713	144716	ATG	0	+	cgd3_480-RA-p1-CDS1
CM000431	45864	45867	ATG	0	-	cgd3_200-RA-p1-CDS1
CM000431	1089953	1089956	ATG	0	+	cgd3_4330-RA-p1-CDS1
CM000431	904641	904644	ATG	0	+	cgd3_3610-RA-p1-CDS1
CM000431	924258	924261	ATG	0	-	cgd3_3690-RA-p1-CDS1
CM000431	517963	517966	ATG	0	+	cgd3_1970-RA-p1-CDS1
CM000431	302991	302994	ATG	0	+	cgd3_1030-RA-p1-CDS1
CM000431	626517	626520	ATG	0	-	cgd3_2370-RA-p1-CDS1
CM000431	1045064	1045067	ATG	0	-	cgd3_4190-RA-p1-CDS1
CM000431	1028788	1028791	ATG	0	-	cgd3_4140-RA-p1-CDS1
CM000431	337888	337891	ATG	0	-	cgd3_1160-RA-p1-CDS1
CM000431	978836	978839	ATG	0	+	cgd3_3930-RA-p1-CDS1
CM000431	397691	397694	ATG	0	+	cgd3_1400-RA-p1-CDS1
CM000431	637684	637687	ATG	0	+	cgd3_2450-RA-p1-CDS1
CM000431	764745	764748	ATG	0	-	cgd3_3030-RA-p1-CDS1
CM000431	997525	997528	ATG	0	+	cgd3_4040-RA-p1-CDS1
CM000431	1092199	1092202	ATG	0	+	cgd3_4340-RA-p1-CDS1
CM000431	657697	657700	ATG	0	-	cgd3_2590-RA-p1-CDS1
CM000431	932005	932008	ATG	0	-	cgd3_3730-RA-p1-CDS1
CM000431	359095	359098	ATG	0	+	cgd3_1200-RA-p1-CDS1
CM000431	727870	727873	ATG	0	+	cgd3_2920-RA-p1-CDS1
CM000431	88334	88337	ATG	0	-	cgd3_300-RA-p1-CDS1
CM000431	310605	310608	ATG	0	+	cgd3_1060-RA-p1-CDS1
CM000431	946323	946326	ATG	0	-	cgd3_3790-RA-p1-CDS1
CM000431	794660	794663	ATG	0	+	cgd3_3180-RA-p1-CDS1
CM000431	661604	661607	ATG	0	+	cgd3_2610-RA-p1-CDS1
CM000431	892814	892817	ATG	0	+	cgd3_3570-RA-p1-CDS1
CM000431	681998	682001	ATG	0	-	cgd3_2690-RA-p1-CDS1
CM000431	347159	347162	ATG	0	-	cgd3_1173-RA-p1-CDS1
CM000431	679292	679295	ATG	0	-	cgd3_2670-RA-p1-CDS1
CM000431	1095212	1095215	ATG	0	+	cgd3_4360-RA-p1-CDS1
CM000431	992374	992377	ATG	0	+	cgd3_4000-RA-p1-CDS1
CM000431	277973	277976	ATG	0	+	cgd3_860-RA-p1-CDS1
CM000431	628277	628280	ATG	0	-	cgd3_2390-RA-p1-CDS1
CM000431	373881	373884	ATG	0	-	cgd3_1290-RA-p1-CDS1
CM000431	294291	294294	ATG	0	+	cgd3_970-RA-p1-CDS1
CM000431	639250	639253	ATG	0	+	cgd3_2460-RA-p1-CDS1
CM000431	306079	306082	ATG	0	+	cgd3_1050-RA-p1-CDS1
CM000431	864443	864446	ATG	0	+	cgd3_3450-RA-p1-CDS1
CM000431	810153	810156	ATG	0	+	cgd3_3240-RA-p1-CDS1
CM000431	1018040	1018043	ATG	0	+	cgd3_4110-RA-p1-CDS1
CM000431	168151	168154	ATG	0	-	cgd3_560-RA-p1-CDS1
CM000431	101820	101823	ATG	0	+	cgd3_360-RA-p1-CDS1
CM000431	204146	204149	ATG	0	-	cgd3_680-RA-p1-CDS1
CM000431	412267	412270	ATG	0	-	cgd3_1490-RA-p1-CDS1
CM000431	566974	566977	ATG	0	+	cgd3_2160-RA-p1-CDS1
CM000431	302636	302639	ATG	0	-	cgd3_1020-RA-p1-CDS1
CM000431	410017	410020	ATG	0	+	cgd3_1480-RA-p1-CDS1
CM000431	509308	509311	ATG	0	-	cgd3_1890-RA-p1-CDS1
CM000431	481587	481590	ATG	0	-	cgd3_1790-RA-p1-CDS1
CM000431	457025	457028	ATG	0	+	cgd3_1680-RA-p1-CDS1
CM000431	885038	885041	ATG	0	+	cgd3_3533-RA-p1-CDS1
CM000431	177562	177565	ATG	0	+	cgd3_600-RA-p1-CDS1
CM000431	964316	964319	ATG	0	+	cgd3_3870-RA-p1-CDS1
CM000431	1088423	1088426	ATG	0	-	cgd3_4310-RA-p1-CDS1
CM000431	787625	787628	ATG	0	-	cgd3_3130-RA-p1-CDS1
CM000431	6045	6048	ATG	0	-	cgd3_10-RA-p1-CDS1
CM000431	627032	627035	ATG	0	-	cgd3_2380-RA-p1-CDS1
CM000431	446272	446275	ATG	0	+	cgd3_1630-RA-p1-CDS1
CM000431	917840	917843	ATG	0	-	cgd3_3650-RA-p1-CDS1
CM000431	1031559	1031562	ATG	0	-	cgd3_4150-RA-p1-CDS1
CM000431	298208	298211	ATG	0	-	cgd3_1000-RA-p1-CDS1
CM000431	264787	264790	ATG	0	+	cgd3_790-RA-p1-CDS1
CM000431	679508	679511	ATG	0	+	cgd3_2680-RA-p1-CDS1
CM000431	53174	53177	ATG	0	-	cgd3_220-RA-p1-CDS1
CM000431	439824	439827	ATG	0	+	cgd3_1600-RA-p1-CDS1
CM000431	138213	138216	ATG	0	-	cgd3_440-RA-p1-CDS1
CM000431	962289	962292	ATG	0	+	cgd3_3860-RA-p1-CDS1
CM000431	498609	498612	ATG	0	-	cgd3_1840-RA-p1-CDS1
CM000431	24398	24401	ATG	0	+	cgd3_100-RA-p1-CDS1
CM000431	767626	767629	ATG	0	-	cgd3_3050-RA-p1-CDS1
CM000431	771980	771983	ATG	0	+	cgd3_3063-RA-p1-CDS1
CM000431	264258	264261	ATG	0	-	cgd3_780-RA-p1-CDS1
CM000431	402250	402253	ATG	0	+	cgd3_1420-RA-p1-CDS1
CM000431	833446	833449	ATG	0	+	cgd3_3360-RA-p1-CDS1
CM000431	861051	861054	ATG	0	-	cgd3_3430-RA-p1-CDS1
CM000431	619340	619343	ATG	0	-	cgd3_2350-RA-p1-CDS1
CM000431	785936	785939	ATG	0	-	cgd3_3120-RA-p1-CDS1
CM000431	647837	647840	ATG	0	+	cgd3_2520-RA-p1-CDS1
CM000431	284478	284481	ATG	0	-	cgd3_910-RA-p1-CDS1
CM000431	44114	44117	ATG	0	-	cgd3_190-RA-p1-CDS1
CM000431	387432	387435	ATG	0	+	cgd3_1360-RA-p1-CDS1
CM000431	515714	515717	ATG	0	-	cgd3_1940-RA-p1-CDS1
CM000431	503566	503569	ATG	0	+	cgd3_1880-RA-p1-CDS1
CM000431	998968	998971	ATG	0	+	cgd3_4050-RA-p1-CDS1
CM000431	1016501	1016504	ATG	0	-	cgd3_4090-RA-p1-CDS1
CM000431	678204	678207	ATG	0	+	cgd3_2660-RA-p1-CDS1
CM000431	609632	609635	ATG	0	+	cgd3_2320-RA-p1-CDS1
CM000431	761126	761129	ATG	0	-	cgd3_3010-RA-p1-CDS1
CM000431	932693	932696	ATG	0	+	cgd3_3740-RA-p1-CDS1
CM000431	136081	136084	ATG	0	-	cgd3_430-RA-p1-CDS1
CM000431	601153	601156	ATG	0	-	cgd3_2250-RA-p1-CDS1
CM000431	139450	139453	ATG	0	+	cgd3_450-RA-p1-CDS1
CM000431	705873	705876	ATG	0	-	cgd3_2810-RA-p1-CDS1
CM000431	880672	880675	ATG	0	+	cgd3_3510-RA-p1-CDS1
CM000431	368216	368219	ATG	0	+	cgd3_1260-RA-p1-CDS1
