contig	start	end	name	score	strand	ID
CM000431	469807	469810	TGA	0	+	cgd3_1740-RA-p1-CDS1
CM000431	280483	280486	TGA	0	-	cgd3_880-RA-p1-CDS1
CM000431	162414	162417	TAA	0	+	cgd3_530-RA-p1-CDS1
CM000431	464032	464035	TAA	0	+	cgd3_1710-RA-p1-CDS1
CM000431	17879	17882	TAA	0	+	cgd3_50-RA-p1-CDS1
CM000431	98105	98108	TAA	0	+	cgd3_330-RA-p1-CDS1
CM000431	282480	282483	TAG	0	+	cgd3_890-RA-p1-CDS1
CM000431	391140	391143	TAA	0	+	cgd3_1370-RA-p1-CDS1
CM000431	801275	801278	TGA	0	-	cgd3_3210-RA-p1-CDS3
CM000431	617860	617863	TAA	0	-	cgd3_2340-RA-p1-CDS1
CM000431	516836	516839	TAG	0	-	cgd3_1960-RA-p1-CDS1
CM000431	414236	414239	TAA	0	+	cgd3_1500-RA-p1-CDS4
CM000431	380837	380840	TAG	0	-	cgd3_1340-RA-p1-CDS1
CM000431	831376	831379	TAG	0	-	cgd3_3350-RA-p1-CDS1
CM000431	1085422	1085425	TAA	0	-	cgd3_4300-RA-p1-CDS1
CM000431	489322	489325	TAA	0	+	cgd3_1820-RA-p1-CDS1
CM000431	103469	103472	TGA	0	-	cgd3_370-RA-p1-CDS1
CM000431	816560	816563	TAG	0	+	cgd3_3300-RA-p1-CDS1
CM000431	825970	825973	TAA	0	-	cgd3_3340-RA-p1-CDS1
CM000431	542806	542809	TAG	0	+	cgd3_2060-RA-p1-CDS1
CM000431	930579	930582	TAG	0	+	cgd3_3710-RA-p1-CDS1
CM000431	902328	902331	TGA	0	-	cgd3_3600-RA-p1-CDS1
CM000431	748794	748797	TAA	0	+	cgd3_2980-RA-p1-CDS1
CM000431	255646	255649	TAA	0	+	cgd3_730-RA-p1-CDS1
CM000431	380582	380585	TGA	0	+	cgd3_1330-RA-p1-CDS1
CM000431	99790	99793	TAA	0	+	cgd3_340-RA-p1-CDS1
CM000431	424352	424355	TAA	0	+	cgd3_1540-RA-p1-CDS1
CM000431	797010	797013	TAA	0	-	cgd3_3190-RA-p1-CDS1
CM000431	511078	511081	TAA	0	+	cgd3_1900-RA-p1-CDS1
CM000431	414420	414423	TAA	0	-	cgd3_1510-RA-p1-CDS1
CM000431	465286	465289	TGA	0	+	cgd3_1720-RA-p1-CDS1
CM000431	316600	316603	TGA	0	+	cgd3_1100-RA-p1-CDS1
CM000431	393793	393796	TAA	0	+	cgd3_1380-RA-p1-CDS1
CM000431	631649	631652	TAA	0	-	cgd3_2410-RA-p1-CDS1
CM000431	824618	824621	TGA	0	+	cgd3_3330-RA-p1-CDS1
CM000431	791534	791537	TAA	0	-	cgd3_3160-RA-p1-CDS1
CM000431	330813	330816	TGA	0	-	cgd3_1130-RA-p1-CDS1
CM000431	636891	636894	TAA	0	-	cgd3_2440-RA-p1-CDS1
CM000431	184274	184277	TAG	0	+	cgd3_610-RA-p1-CDS1
CM000431	95252	95255	TAA	0	+	cgd3_310-RA-p1-CDS1
CM000431	107342	107345	TAG	0	+	cgd3_380-RA-p1-CDS1
CM000431	522637	522640	TAA	0	+	cgd3_1980-RA-p1-CDS1
CM000431	274588	274591	TGA	0	+	cgd3_830-RA-p1-CDS1
CM000431	209662	209665	TGA	0	+	cgd3_690-RA-p1-CDS1
CM000431	844337	844340	TAA	0	-	cgd3_3390-RA-p1-CDS1
CM000431	366374	366377	TAA	0	+	cgd3_1240-RA-p1-CDS1
CM000431	636777	636780	TAA	0	+	cgd3_2423-RA-p1-CDS3
CM000431	367785	367788	TAA	0	+	cgd3_1250-RA-p1-CDS2
CM000431	377549	377552	TAA	0	-	cgd3_1320-RA-p1-CDS1
CM000431	332977	332980	TAA	0	-	cgd3_1140-RA-p1-CDS1
CM000431	162614	162617	TGA	0	-	cgd3_540-RA-p1-CDS1
CM000431	62385	62388	TGA	0	-	cgd3_240-RA-p1-CDS2
CM000431	304794	304797	TAA	0	-	cgd3_1040-RA-p1-CDS2
CM000431	1061028	1061031	TAA	0	-	cgd3_4240-RA-p1-CDS1
CM000431	402673	402676	TAG	0	-	cgd3_1430-RA-p1-CDS2
CM000431	897679	897682	TAG	0	-	cgd3_3580-RA-p1-CDS1
CM000431	890115	890118	TAA	0	-	cgd3_3560-RA-p1-CDS1
CM000431	362294	362297	TAA	0	-	cgd3_1220-RA-p1-CDS1
CM000431	987864	987867	TAG	0	+	cgd3_3970-RA-p1-CDS1
CM000431	641279	641282	TAG	0	+	cgd3_2470-RA-p1-CDS1
CM000431	536198	536201	TAA	0	-	cgd3_2030-RA-p1-CDS1
CM000431	441585	441588	TAA	0	-	cgd3_1610-RA-p1-CDS1
CM000431	931415	931418	TAA	0	+	cgd3_3720-RA-p1-CDS1
CM000431	612637	612640	TAA	0	-	cgd3_2322-RA-p1-CDS3
CM000431	470951	470954	TGA	0	+	cgd3_1750-RA-p1-CDS1
CM000431	992132	992135	TGA	0	+	cgd3_3990-RA-p1-CDS1
CM000431	661521	661524	TAG	0	+	cgd3_2600-RA-p1-CDS1
CM000431	672642	672645	TAG	0	+	cgd3_2640-RA-p1-CDS1
CM000431	293124	293127	TAA	0	-	cgd3_960-RA-p1-CDS1
CM000431	853815	853818	TGA	0	+	cgd3_3410-RA-p1-CDS1
CM000431	708438	708441	TAA	0	-	cgd3_2830-RA-p1-CDS1
CM000431	868402	868405	TGA	0	+	cgd3_3470-RA-p1-CDS1
CM000431	282501	282504	TGA	0	-	cgd3_900-RA-p1-CDS1
CM000431	276611	276614	TAG	0	-	cgd3_850-RA-p1-CDS2
CM000431	959158	959161	TGA	0	+	cgd3_3840-RA-p1-CDS1
CM000431	554346	554349	TAG	0	+	cgd3_2100-RA-p1-CDS1
CM000431	334767	334770	TAA	0	-	cgd3_1150-RA-p1-CDS1
CM000431	369952	369955	TAG	0	-	cgd3_1280-RA-p1-CDS1
CM000431	1076529	1076532	TAA	0	-	cgd3_4280-RA-p1-CDS1
CM000431	408263	408266	TAG	0	+	cgd3_1460-RA-p1-CDS1
CM000431	708434	708437	TAA	0	+	cgd3_2820-RA-p1-CDS1
CM000431	486124	486127	TAA	0	+	cgd3_1810-RA-p1-CDS1
CM000431	650605	650608	TAG	0	-	cgd3_2540-RA-p1-CDS1
CM000431	922667	922670	TAA	0	+	cgd3_3680-RA-p1-CDS1
CM000431	568579	568582	TAG	0	+	cgd3_2170-RA-p1-CDS2
CM000431	690777	690780	TAA	0	-	cgd3_2740-RA-p1-CDS1
CM000431	650472	650475	TAA	0	+	cgd3_2530-RA-p1-CDS1
CM000431	1033268	1033271	TAA	0	-	cgd3_4170-RA-p1-CDS1
CM000431	698450	698453	TAA	0	+	cgd3_2770-RA-p1-CDS1
CM000431	363535	363538	TAA	0	-	cgd3_1230-RA-p1-CDS1
CM000431	716759	716762	TAA	0	-	cgd3_2880-RA-p1-CDS1
CM000431	17922	17925	TAG	0	-	cgd3_60-RA-p1-CDS1
CM000431	961397	961400	TAG	0	+	cgd3_3850-RA-p1-CDS1
CM000431	816979	816982	TAG	0	-	cgd3_3310-RA-p1-CDS1
CM000431	685657	685660	TAG	0	-	Cgd3_2720-RA-p1-CDS7
CM000431	652229	652232	TAA	0	+	cgd3_2550-RA-p1-CDS3
CM000431	682781	682784	TAA	0	+	cgd3_2700-RA-p1-CDS3
CM000431	810755	810758	TGA	0	-	cgd3_3250-RA-p1-CDS1
CM000431	436312	436315	TGA	0	+	cgd3_1580-RA-p1-CDS1
CM000431	512817	512820	TAG	0	-	cgd3_1920-RA-p1-CDS1
CM000431	619937	619940	TAG	0	-	cgd3_2360-RA-p1-CDS1
CM000431	113849	113852	TAA	0	+	cgd3_400-RA-p1-CDS1
CM000431	99708	99711	TGA	0	-	cgd3_343-RA-p1-CDS1
CM000431	267532	267535	TGA	0	+	cgd3_800-RA-p1-CDS1
CM000431	642814	642817	TAA	0	+	cgd3_2480-RA-p1-CDS1
CM000431	861731	861734	TAA	0	-	cgd3_3440-RA-p1-CDS1
CM000431	403867	403870	TAA	0	-	cgd3_1440-RA-p1-CDS1
CM000431	900048	900051	TAA	0	-	cgd3_3590-RA-p1-CDS1
CM000431	386825	386828	TAA	0	+	cgd3_1350-RA-p1-CDS1
CM000431	213198	213201	TAG	0	+	cgd3_693-RA-p1-CDS1
CM000431	1059044	1059047	TAG	0	-	cgd3_4230-RA-p1-CDS1
CM000431	644098	644101	TGA	0	+	cgd3_2490-RA-p1-CDS1
CM000431	9337	9340	TAA	0	-	cgd3_30-RA-p1-CDS1
CM000431	728935	728938	TAA	0	-	cgd3_2930-RA-p1-CDS1
CM000431	316698	316701	TAA	0	-	cgd3_1110-RA-p1-CDS1
CM000431	397234	397237	TAG	0	+	cgd3_1390-RA-p1-CDS1
CM000431	628558	628561	TGA	0	-	cgd3_2400-RA-p1-CDS2
CM000431	1089123	1089126	TAA	0	-	Cgd3_4320-RA-p1-CDS2
CM000431	645627	645630	TAG	0	+	cgd3_2500-RA-p1-CDS1
CM000431	19486	19489	TAG	0	+	cgd3_70-RA-p1-CDS1
CM000431	969248	969251	TAA	0	-	cgd3_3890-RA-p1-CDS1
CM000431	868396	868399	TAG	0	-	cgd3_3480-RA-p1-CDS1
CM000431	783405	783408	TAG	0	-	cgd3_3110-RA-p1-CDS1
CM000431	594136	594139	TAA	0	+	cgd3_2180-RA-p1-CDS1
CM000431	62205	62208	TGA	0	+	cgd3_230-RA-p1-CDS1
CM000431	600603	600606	TAA	0	+	cgd3_2240-RA-p1-CDS1
CM000431	543151	543154	TGA	0	-	cgd3_2070-RA-p1-CDS1
CM000431	653433	653436	TGA	0	+	cgd3_2560-RA-p1-CDS1
CM000431	253155	253158	TAA	0	+	cgd3_720-RA-p1-CDS1
CM000431	598387	598390	TAG	0	+	cgd3_2210-RA-p1-CDS1
CM000431	152635	152638	TAA	0	-	cgd3_520-RA-p1-CDS1
CM000431	710250	710253	TAA	0	+	cgd3_2840-RA-p1-CDS1
CM000431	942690	942693	TAA	0	-	cgd3_3780-RA-p1-CDS1
CM000431	28109	28112	TAG	0	+	cgd3_110-RA-p1-CDS1
CM000431	690749	690752	TAA	0	+	cgd3_2730-RA-p1-CDS1
CM000431	766498	766501	TAG	0	+	cgd3_3040-RA-p1-CDS1
CM000431	899359	899362	TAG	0	-	cgd3_3583-RA-p1-CDS1
CM000431	606405	606408	TAA	0	-	cgd3_2293-RA-p1-CDS3
CM000431	668134	668137	TAA	0	+	cgd3_2620-RA-p1-CDS1
CM000431	95291	95294	TAG	0	-	cgd3_320-RA-p1-CDS1
CM000431	81211	81214	TAG	0	+	cgd3_280-RA-p1-CDS1
CM000431	712149	712152	TAA	0	-	cgd3_2860-RA-p1-CDS1
CM000431	617822	617825	TAG	0	+	cgd3_2330-RA-p1-CDS1
CM000431	376193	376196	TAG	0	-	cgd3_1310-RA-p1-CDS1
CM000431	704464	704467	TGA	0	+	cgd3_2790-RA-p1-CDS1
CM000431	539987	539990	TAA	0	-	cgd3_2050-RA-p1-CDS1
CM000431	170426	170429	TAG	0	+	cgd3_570-RA-p1-CDS1
CM000431	913552	913555	TAA	0	+	cgd3_3630-RA-p1-CDS1
CM000431	1006514	1006517	TAG	0	-	cgd3_4080-RA-p1-CDS1
CM000431	1045935	1045938	TAA	0	-	cgd3_4200-RA-p1-CDS1
CM000431	805372	805375	TAA	0	+	cgd3_3220-RA-p1-CDS1
CM000431	257380	257383	TGA	0	-	cgd3_750-RA-p1-CDS1
CM000431	1054754	1054757	TGA	0	-	cgd3_4220-RA-p1-CDS1
CM000431	1072579	1072582	TAA	0	-	cgd3_4270-RA-p1-CDS1
CM000431	815170	815173	TAG	0	-	cgd3_3290-RA-p1-CDS1
CM000431	260720	260723	TAA	0	-	cgd3_760-RA-p1-CDS1
CM000431	815073	815076	TAG	0	+	cgd3_3280-RA-p1-CDS1
CM000431	1033112	1033115	TAA	0	+	cgd3_4160-RA-p1-CDS1
CM000431	313233	313236	TAA	0	-	cgd3_1090-RA-p1-CDS1
CM000431	472736	472739	TAA	0	+	cgd3_1760-RA-p1-CDS1
CM000431	704480	704483	TAA	0	-	cgd3_2800-RA-p1-CDS1
CM000431	28999	29002	TAG	0	+	cgd3_120-RA-p1-CDS1
CM000431	1037489	1037492	TAA	0	-	cgd3_4180-RA-p1-CDS1
CM000431	805371	805374	TAG	0	-	cgd3_3230-RA-p1-CDS1
CM000431	613670	613673	TAA	0	+	cgd3_2323-RA-p1-CDS1
CM000431	152116	152119	TAA	0	+	cgd3_510-RA-p1-CDS1
CM000431	287588	287591	TAA	0	+	cgd3_920-RA-p1-CDS1
CM000431	296653	296656	TGA	0	-	cgd3_990-RA-p1-CDS3
CM000431	1004182	1004185	TAA	0	+	cgd3_4060-RA-p1-CDS1
CM000431	202286	202289	TAA	0	+	cgd3_670-RA-p1-CDS1
CM000431	477859	477862	TAA	0	+	cgd3_1780-RA-p1-CDS1
CM000431	990590	990593	TAA	0	+	cgd3_3980-RA-p1-CDS1
CM000431	19612	19615	TAA	0	-	cgd3_80-RA-p1-CDS1
CM000431	599324	599327	TAG	0	-	cgd3_2230-RA-p1-CDS1
CM000431	853978	853981	TAA	0	-	cgd3_3420-RA-p1-CDS1
CM000431	994166	994169	TAA	0	-	cgd3_4020-RA-p1-CDS1
CM000431	599048	599051	TAA	0	+	cgd3_2220-RA-p1-CDS1
CM000431	646437	646440	TAA	0	-	cgd3_2510-RA-p1-CDS1
CM000431	427521	427524	TAA	0	+	cgd3_1550-RA-p1-CDS1
CM000431	166081	166084	TAA	0	+	cgd3_550-RA-p1-CDS1
CM000431	119462	119465	TAA	0	+	cgd3_410-RA-p1-CDS1
CM000431	698463	698466	TGA	0	-	cgd3_2780-RA-p1-CDS1
CM000431	564188	564191	TAA	0	-	cgd3_2140-RA-p1-CDS1
CM000431	556690	556693	TAG	0	-	cgd3_2120-RA-p1-CDS1
CM000431	976034	976037	TAA	0	-	cgd3_3920-RA-p1-CDS1
CM000431	100292	100295	TAA	0	-	cgd3_350-RA-p1-CDS1
CM000431	781370	781373	TAG	0	-	cgd3_3100-RA-p1-CDS1
CM000431	140836	140839	TGA	0	-	cgd3_453-RA-p1-CDS3
CM000431	428902	428905	TAA	0	+	cgd3_1560-RA-p1-CDS1
CM000431	880410	880413	TGA	0	+	cgd3_3500-RA-p1-CDS1
CM000431	948772	948775	TAG	0	-	cgd3_3810-RA-p1-CDS1
CM000431	146073	146076	TAG	0	+	cgd3_483-RA-p1-CDS1
CM000431	146810	146813	TAA	0	+	cgd3_483-RA-p1-CDS3
CM000431	594185	594188	TAA	0	-	cgd3_2190-RA-p1-CDS1
CM000431	602236	602239	TAG	0	-	cgd3_2270-RA-p1-CDS1
CM000431	375082	375085	TAA	0	-	cgd3_1300-RA-p1-CDS1
CM000431	1050327	1050330	TAA	0	-	cgd3_4210-RA-p1-CDS1
CM000431	500440	500443	TGA	0	+	cgd3_1850-RA-p1-CDS1
CM000431	942223	942226	TAA	0	+	cgd3_3770-RA-p1-CDS1
CM000431	745142	745145	TAA	0	+	cgd3_2970-RA-p1-CDS1
CM000431	489375	489378	TGA	0	-	cgd3_1830-RA-p1-CDS1
CM000431	973452	973455	TAG	0	-	cgd3_3910-RA-p1-CDS1
CM000431	695486	695489	TAA	0	+	cgd3_2760-RA-p1-CDS1
CM000431	369134	369137	TAA	0	-	cgd3_1270-RA-p1-CDS1
CM000431	419099	419102	TGA	0	+	cgd3_1530-RA-p1-CDS1
CM000431	523094	523097	TGA	0	-	cgd3_1990-RA-p1-CDS1
CM000431	482003	482006	TGA	0	-	cgd3_1800-RA-p1-CDS1
CM000431	299164	299167	TAA	0	+	cgd3_1010-RA-p1-CDS1
CM000431	731790	731793	TAA	0	+	cgd3_2940-RA-p1-CDS1
CM000431	918736	918739	TGA	0	-	cgd3_3660-RA-p1-CDS1
CM000431	775278	775281	TAA	0	-	cgd3_3073-RA-p1-CDS5
CM000431	876908	876911	TAA	0	-	cgd3_3490-RA-p1-CDS1
CM000431	564169	564172	TAA	0	+	cgd3_2130-RA-p1-CDS1
CM000431	217578	217581	TAA	0	+	cgd3_710-RA-p1-CDS1
CM000431	913771	913774	TAA	0	-	cgd3_3640-RA-p1-CDS1
CM000431	710306	710309	TAA	0	-	cgd3_2843-RA-p1-CDS1
CM000431	145811	145814	TAG	0	+	cgd3_480-RA-p1-CDS1
CM000431	44658	44661	TGA	0	-	cgd3_200-RA-p1-CDS1
CM000431	1091015	1091018	TAA	0	+	cgd3_4330-RA-p1-CDS1
CM000431	906036	906039	TAA	0	+	cgd3_3610-RA-p1-CDS1
CM000431	922671	922674	TAA	0	-	cgd3_3690-RA-p1-CDS1
CM000431	518317	518320	TAG	0	+	cgd3_1970-RA-p1-CDS1
CM000431	304386	304389	TAA	0	+	cgd3_1030-RA-p1-CDS1
CM000431	625724	625727	TAA	0	-	cgd3_2370-RA-p1-CDS3
CM000431	1041809	1041812	TGA	0	-	cgd3_4190-RA-p1-CDS1
CM000431	1024495	1024498	TAA	0	-	cgd3_4140-RA-p1-CDS1
CM000431	336403	336406	TAA	0	-	cgd3_1160-RA-p1-CDS1
CM000431	979112	979115	TAA	0	+	cgd3_3930-RA-p1-CDS1
CM000431	401672	401675	TAA	0	+	cgd3_1400-RA-p1-CDS1
CM000431	639211	639214	TGA	0	+	cgd3_2450-RA-p1-CDS1
CM000431	763047	763050	TAA	0	-	cgd3_3030-RA-p1-CDS1
CM000431	998447	998450	TAG	0	+	cgd3_4040-RA-p1-CDS2
CM000431	1092808	1092811	TAG	0	+	cgd3_4340-RA-p1-CDS1
CM000431	656068	656071	TAA	0	-	cgd3_2590-RA-p1-CDS1
CM000431	931639	931642	TAA	0	-	cgd3_3730-RA-p1-CDS1
CM000431	359496	359499	TAA	0	+	cgd3_1200-RA-p1-CDS2
CM000431	728914	728917	TAA	0	+	cgd3_2920-RA-p1-CDS1
CM000431	86870	86873	TAG	0	-	cgd3_300-RA-p1-CDS1
CM000431	311199	311202	TAA	0	+	cgd3_1060-RA-p1-CDS1
CM000431	945712	945715	TGA	0	-	cgd3_3790-RA-p1-CDS2
CM000431	796685	796688	TGA	0	+	cgd3_3180-RA-p1-CDS1
CM000431	662177	662180	TGA	0	+	cgd3_2610-RA-p1-CDS1
CM000431	897437	897440	TAA	0	+	cgd3_3570-RA-p1-CDS1
CM000431	680105	680108	TAA	0	-	cgd3_2690-RA-p1-CDS1
CM000431	340283	340286	TAA	0	-	cgd3_1173-RA-p1-CDS1
CM000431	678876	678879	TAG	0	-	cgd3_2670-RA-p1-CDS2
CM000431	1096487	1096490	TAA	0	+	cgd3_4360-RA-p1-CDS1
CM000431	992734	992737	TAG	0	+	cgd3_4000-RA-p1-CDS1
CM000431	278522	278525	TAA	0	+	cgd3_860-RA-p1-CDS1
CM000431	627134	627137	TAG	0	-	cgd3_2390-RA-p1-CDS1
CM000431	373119	373122	TAA	0	-	cgd3_1290-RA-p1-CDS1
CM000431	294762	294765	TAA	0	+	cgd3_970-RA-p1-CDS1
CM000431	640433	640436	TGA	0	+	cgd3_2460-RA-p1-CDS5
CM000431	310207	310210	TAA	0	+	cgd3_1050-RA-p1-CDS1
CM000431	810810	810813	TGA	0	+	cgd3_3240-RA-p1-CDS1
CM000431	1020137	1020140	TAA	0	+	cgd3_4110-RA-p1-CDS1
CM000431	166501	166504	TAA	0	-	cgd3_560-RA-p1-CDS1
CM000431	102210	102213	TAA	0	+	cgd3_360-RA-p1-CDS1
CM000431	202658	202661	TAA	0	-	cgd3_680-RA-p1-CDS6
CM000431	411859	411862	TGA	0	-	cgd3_1490-RA-p1-CDS1
CM000431	567511	567514	TAG	0	+	cgd3_2160-RA-p1-CDS1
CM000431	299321	299324	TAG	0	-	cgd3_1020-RA-p1-CDS1
CM000431	411841	411844	TGA	0	+	cgd3_1480-RA-p1-CDS1
CM000431	507106	507109	TGA	0	-	cgd3_1890-RA-p1-CDS1
CM000431	478215	478218	TAA	0	-	cgd3_1790-RA-p1-CDS1
CM000431	457652	457655	TAA	0	+	cgd3_1680-RA-p1-CDS1
CM000431	886021	886024	TAA	0	+	cgd3_3533-RA-p1-CDS3
CM000431	181849	181852	TAA	0	+	cgd3_600-RA-p1-CDS1
CM000431	964904	964907	TAA	0	+	cgd3_3870-RA-p1-CDS1
CM000431	1086170	1086173	TAG	0	-	cgd3_4310-RA-p1-CDS1
CM000431	786206	786209	TAA	0	-	cgd3_3130-RA-p1-CDS3
CM000431	2886	2889	TAA	0	-	cgd3_10-RA-p1-CDS1
CM000431	626669	626672	TAA	0	-	cgd3_2380-RA-p1-CDS1
CM000431	446758	446761	TAG	0	+	cgd3_1630-RA-p1-CDS1
CM000431	916427	916430	TAA	0	-	cgd3_3650-RA-p1-CDS1
CM000431	1029426	1029429	TAA	0	-	cgd3_4150-RA-p1-CDS1
CM000431	297683	297686	TAG	0	-	cgd3_1000-RA-p1-CDS1
CM000431	266395	266398	TGA	0	+	cgd3_790-RA-p1-CDS1
CM000431	680027	680030	TGA	0	+	cgd3_2680-RA-p1-CDS1
CM000431	52679	52682	TAA	0	-	cgd3_220-RA-p1-CDS1
CM000431	441099	441102	TAA	0	+	cgd3_1600-RA-p1-CDS1
CM000431	136878	136881	TAA	0	-	cgd3_440-RA-p1-CDS1
CM000431	963732	963735	TAG	0	+	cgd3_3860-RA-p1-CDS1
CM000431	493158	493161	TAG	0	-	cgd3_1840-RA-p1-CDS2
CM000431	25589	25592	TAA	0	+	cgd3_100-RA-p1-CDS1
CM000431	766669	766672	TGA	0	-	cgd3_3050-RA-p1-CDS1
CM000431	773447	773450	TGA	0	+	cgd3_3063-RA-p1-CDS1
CM000431	263219	263222	TAG	0	-	cgd3_780-RA-p1-CDS5
CM000431	402466	402469	TAA	0	+	cgd3_1420-RA-p1-CDS1
CM000431	835099	835102	TAA	0	+	cgd3_3360-RA-p1-CDS1
CM000431	855744	855747	TAA	0	-	cgd3_3430-RA-p1-CDS1
CM000431	618155	618158	TAG	0	-	cgd3_2350-RA-p1-CDS1
CM000431	784931	784934	TAG	0	-	cgd3_3120-RA-p1-CDS1
CM000431	649556	649559	TAG	0	+	cgd3_2520-RA-p1-CDS1
CM000431	283644	283647	TAG	0	-	cgd3_910-RA-p1-CDS1
CM000431	41835	41838	TAA	0	-	cgd3_190-RA-p1-CDS2
CM000431	388293	388296	TAG	0	+	cgd3_1360-RA-p1-CDS1
CM000431	515198	515201	TAA	0	-	cgd3_1940-RA-p1-CDS1
CM000431	506974	506977	TAG	0	+	cgd3_1880-RA-p1-CDS1
CM000431	999973	999976	TGA	0	+	cgd3_4050-RA-p1-CDS1
CM000431	1007867	1007870	TAA	0	-	cgd3_4090-RA-p1-CDS1
CM000431	678813	678816	TAA	0	+	cgd3_2660-RA-p1-CDS1
CM000431	612623	612626	TAG	0	+	cgd3_2320-RA-p1-CDS1
CM000431	753863	753866	TAA	0	-	cgd3_3010-RA-p1-CDS1
CM000431	936496	936499	TAA	0	+	cgd3_3740-RA-p1-CDS2
CM000431	122821	122824	TGA	0	-	cgd3_430-RA-p1-CDS1
CM000431	600709	600712	TAA	0	-	cgd3_2250-RA-p1-CDS2
CM000431	140825	140828	TAA	0	+	cgd3_450-RA-p1-CDS3
CM000431	705141	705144	TAG	0	-	cgd3_2810-RA-p1-CDS1
CM000431	881035	881038	TAG	0	+	cgd3_3510-RA-p1-CDS1
CM000431	369014	369017	TAA	0	+	cgd3_1260-RA-p1-CDS1
CM000431	444967	444970	TAG	0	-	cgd3_1620-RA-p1-CDS1
CM000431	449423	449426	TAG	0	+	cgd3_1640-RA-p1-CDS1
CM000431	668174	668177	TAG	0	-	cgd3_2630-RA-p1-CDS1
CM000431	1068879	1068882	TAA	0	-	cgd3_4260-RA-p1-CDS1
CM000431	11446	11449	TGA	0	-	cgd3_40-RA-p1-CDS1
CM000431	605781	605784	TAA	0	+	cgd3_2280-RA-p1-CDS1
CM000431	727091	727094	TAA	0	-	cgd3_2910-RA-p1-CDS1
CM000431	515024	515027	TAA	0	+	cgd3_1930-RA-p1-CDS1
CM000431	263034	263037	TAG	0	+	cgd3_770-RA-p1-CDS1
CM000431	1005956	1005959	TGA	0	+	cgd3_4070-RA-p1-CDS1
CM000431	539984	539987	TAA	0	+	cgd3_2040-RA-p1-CDS1
CM000431	192547	192550	TAG	0	-	cgd3_650-RA-p1-CDS1
CM000431	619910	619913	TAA	0	+	cgd3_2353-RA-p1-CDS3
CM000431	394510	394513	TAG	0	+	cgd3_1383-RA-p1-CDS2
CM000431	732973	732976	TAG	0	+	cgd3_2950-RA-p1-CDS1
CM000431	8989	8992	TAA	0	+	cgd3_20-RA-p1-CDS1
CM000431	82451	82454	TAA	0	-	cgd3_290-RA-p1-CDS1
CM000432	217884	217887	TAA	0	-	cgd4_800-RA-p1-CDS1
CM000432	182782	182785	TAA	0	-	cgd4_680-RA-p1-CDS1
CM000432	498826	498829	TAG	0	+	cgd4_2053-RA-p1-CDS2
CM000432	499166	499169	TAA	0	+	cgd4_2053-RA-p1-CDS4
CM000432	499597	499600	TAA	0	+	cgd4_2053-RA-p1-CDS6
CM000432	576982	576985	TAA	0	-	cgd4_2460-RA-p1-CDS1
CM000432	558517	558520	TAA	0	+	cgd4_2360-RA-p1-CDS1
CM000432	935717	935720	TAA	0	-	cgd4_3840-RA-p1-CDS1
CM000432	359027	359030	TAA	0	-	cgd4_1420-RA-p1-CDS1
CM000432	422712	422715	TAA	0	-	cgd4_1690-RA-p1-CDS1
CM000432	726209	726212	TGA	0	-	cgd4_3040-RA-p1-CDS1
CM000432	725026	725029	TGA	0	-	cgd4_3030-RA-p1-CDS1
CM000432	840363	840366	TAG	0	+	cgd4_3510-RA-p1-CDS1
CM000432	998009	998012	TAA	0	+	cgd4_4070-RA-p1-CDS1
CM000432	889140	889143	TAA	0	+	cgd4_3670-RA-p1-CDS1
CM000432	259871	259874	TAA	0	+	cgd4_940-RA-p1-CDS1
CM000432	536516	536519	TAG	0	+	cgd4_2230-RA-p1-CDS1
CM000432	564622	564625	TGA	0	+	cgd4_2380-RA-p1-CDS1
CM000432	639298	639301	TAG	0	+	cgd4_2760-RA-p1-CDS1
CM000432	75708	75711	TAA	0	+	cgd4_280-RA-p1-CDS1
CM000432	787484	787487	TGA	0	+	cgd4_3340-RA-p1-CDS1
CM000432	507175	507178	TAA	0	-	cgd4_2103-RA-p1-CDS2
CM000432	199536	199539	TAA	0	+	cgd4_730-RA-p1-CDS3
CM000432	32926	32929	TGA	0	+	cgd4_130-RA-p1-CDS1
CM000432	583955	583958	TAG	0	-	cgd4_2510-RA-p1-CDS1
CM000432	979991	979994	TAG	0	-	cgd4_3990-RA-p1-CDS1
CM000432	280700	280703	TAA	0	-	cgd4_1040-RA-p1-CDS4
CM000432	590225	590228	TGA	0	-	cgd4_2552-RA-p1-CDS2
CM000432	443134	443137	TAA	0	+	cgd4_1740-RA-p1-CDS1
CM000432	78342	78345	TAA	0	-	cgd4_300-RA-p1-CDS3
CM000432	713838	713841	TAA	0	-	cgd4_2970-RA-p1-CDS1
CM000432	1073714	1073717	TAG	0	-	cgd4_4390-RA-p1-CDS1
CM000432	331032	331035	TAA	0	+	cgd4_1330-RA-p1-CDS1
CM000432	269037	269040	TGA	0	-	cgd4_1000-RA-p1-CDS1
CM000432	371253	371256	TAA	0	+	cgd4_1470-RA-p1-CDS1
CM000432	362103	362106	TAA	0	+	cgd4_1430-RA-p1-CDS1
CM000432	306480	306483	TAG	0	+	cgd4_1170-RA-p1-CDS1
CM000432	132702	132705	TAA	0	+	cgd4_500-RA-p1-CDS9
CM000432	98275	98278	TAA	0	+	cgd4_400-RA-p1-CDS1
CM000432	421504	421507	TAA	0	-	cgd4_1680-RA-p1-CDS1
