Pf3D7_13_v3	467938	-
Pf3D7_13_v3	496847	+
Pf3D7_13_v3	497180	-
Pf3D7_13_v3	505292	+
Pf3D7_13_v3	526634	-
Pf3D7_13_v3	586122	-
Pf3D7_13_v3	588507	-
Pf3D7_13_v3	588526	-
Pf3D7_13_v3	646731	+
Pf3D7_13_v3	659725	+
Pf3D7_13_v3	734130	+
Pf3D7_13_v3	776815	-
Pf3D7_13_v3	84395	+
Pf3D7_13_v3	905829	+
Pf3D7_13_v3	955697	-
Pf3D7_13_v3	955968	+
Pf3D7_13_v3	955973	+
Pf3D7_13_v3	955988	+
Pf3D7_13_v3	984186	+
Pf3D7_14_v3	1012352	-
Pf3D7_14_v3	1018573	-
Pf3D7_14_v3	1094450	+
Pf3D7_14_v3	1104859	+
Pf3D7_14_v3	1181057	-
Pf3D7_14_v3	1181061	-
Pf3D7_14_v3	1224164	-
Pf3D7_14_v3	1234400	+
Pf3D7_14_v3	1254470	+
Pf3D7_14_v3	1337694	-
Pf3D7_14_v3	1337832	-
Pf3D7_14_v3	1342458	+
Pf3D7_14_v3	1342462	+
Pf3D7_14_v3	1342470	+
Pf3D7_14_v3	1368514	-
Pf3D7_14_v3	1368539	-
Pf3D7_14_v3	1368548	-
Pf3D7_14_v3	1374879	+
Pf3D7_14_v3	1443603	-
Pf3D7_14_v3	1506888	-
Pf3D7_14_v3	1506897	-
Pf3D7_14_v3	1576886	+
Pf3D7_14_v3	1576897	+
Pf3D7_14_v3	1600378	+
Pf3D7_14_v3	1600449	+
Pf3D7_14_v3	1606386	+
Pf3D7_14_v3	160770	-
Pf3D7_14_v3	1623787	+
Pf3D7_14_v3	1623875	+
Pf3D7_14_v3	163699	-
Pf3D7_14_v3	166825	-
Pf3D7_14_v3	1669670	-
Pf3D7_14_v3	1670845	+
Pf3D7_14_v3	1670850	+
Pf3D7_14_v3	1672972	-
Pf3D7_14_v3	171701	+
Pf3D7_14_v3	1793466	-
Pf3D7_14_v3	1843528	-
Pf3D7_14_v3	1843651	-
Pf3D7_14_v3	1892869	-
Pf3D7_14_v3	1916906	-
Pf3D7_14_v3	2015400	+
Pf3D7_14_v3	2050698	+
Pf3D7_14_v3	2050709	+
Pf3D7_14_v3	2050777	+
Pf3D7_14_v3	209244	+
Pf3D7_14_v3	2093805	+
Pf3D7_14_v3	2093809	+
Pf3D7_14_v3	2107186	+
Pf3D7_14_v3	2127257	+
Pf3D7_14_v3	2208565	+
Pf3D7_14_v3	2262308	-
Pf3D7_14_v3	2329161	-
Pf3D7_14_v3	2423294	+
Pf3D7_14_v3	2430671	-
Pf3D7_14_v3	2433174	-
Pf3D7_14_v3	2492918	+
Pf3D7_14_v3	2492933	+
Pf3D7_14_v3	2560688	+
Pf3D7_14_v3	2560737	+
Pf3D7_14_v3	2560780	+
Pf3D7_14_v3	2560801	+
Pf3D7_14_v3	2591660	-
Pf3D7_14_v3	2591673	-
Pf3D7_14_v3	260329	+
Pf3D7_14_v3	2604089	-
Pf3D7_14_v3	2640822	+
Pf3D7_14_v3	2640846	+
Pf3D7_14_v3	271471	+
Pf3D7_14_v3	2803270	+
Pf3D7_14_v3	285270	+
Pf3D7_14_v3	285293	+
Pf3D7_14_v3	2904190	-
Pf3D7_14_v3	2904237	-
Pf3D7_14_v3	2904286	-
Pf3D7_14_v3	2904319	-
Pf3D7_14_v3	290540	+
Pf3D7_14_v3	2906691	-
Pf3D7_14_v3	2915812	+
Pf3D7_14_v3	2915825	+
Pf3D7_14_v3	2941548	-
Pf3D7_14_v3	3002972	-
Pf3D7_14_v3	306093	-
Pf3D7_14_v3	3063208	+
Pf3D7_14_v3	3180925	+
Pf3D7_14_v3	3204177	+
Pf3D7_14_v3	3204280	+
Pf3D7_14_v3	3204438	+
Pf3D7_14_v3	3214988	+
Pf3D7_14_v3	353019	-
Pf3D7_14_v3	364481	+
Pf3D7_14_v3	41045	-
Pf3D7_14_v3	41192	-
Pf3D7_14_v3	435484	+
Pf3D7_14_v3	447527	-
Pf3D7_14_v3	448000	+
Pf3D7_14_v3	481857	+
Pf3D7_14_v3	491191	-
Pf3D7_14_v3	52804	-
Pf3D7_14_v3	52828	-
Pf3D7_14_v3	52948	-
Pf3D7_14_v3	559172	+
Pf3D7_14_v3	559300	+
Pf3D7_14_v3	563872	-
Pf3D7_14_v3	571763	+
Pf3D7_14_v3	577472	+
Pf3D7_14_v3	613063	+
Pf3D7_14_v3	661086	+
Pf3D7_14_v3	661128	+
Pf3D7_14_v3	669223	+
Pf3D7_14_v3	70267	+
Pf3D7_14_v3	751873	+
Pf3D7_14_v3	759260	-
Pf3D7_14_v3	781416	-
Pf3D7_14_v3	781425	-
Pf3D7_14_v3	791101	-
Pf3D7_14_v3	803836	+
Pf3D7_14_v3	982175	+
Pf3D7_API_v3	1164	+
Pf3D7_API_v3	1443	+
